Date,weekday,DFEDTARL,DFEDTARU,IORR,sdate,Dater,SOFR,EFFR,RRPONTSYAWARD,,,,,,,,
3/22/2017,Wednesday,25,50,50,3/22/2017,4/4/2017,NA,0.91,0.75,,,,,,,,
3/23/2017,Thursday,25,50,50,3/23/2017,4/5/2017,NA,0.91,0.75,,,,,,,,
3/24/2017,Friday,25,50,50,3/24/2017,4/6/2017,NA,0.91,0.75,,,,,,,,
3/27/2017,Monday,25,50,50,3/27/2017,4/7/2017,NA,0.91,0.75,,,,,,,,
3/28/2017,Tuesday,25,50,50,3/28/2017,4/10/2017,NA,0.91,0.75,,,,,,,,
3/29/2017,Wednesday,25,50,50,3/29/2017,4/11/2017,NA,0.91,0.75,,,,,,,,
3/30/2017,Thursday,25,50,50,3/30/2017,4/12/2017,NA,0.91,0.75,,,,,,,,
3/31/2017,Friday,25,50,50,3/31/2017,4/13/2017,NA,0.91,#N/A,,,,,,,,
4/3/2017,Monday,25,50,50,4/3/2017,4/14/2017,NA,0.91,#N/A,,,,,,,,
4/4/2017,Tuesday,25,50,50,4/4/2017,4/17/2017,NA,0.91,0.75,,,,,,,,
4/5/2017,Wednesday,25,50,50,4/5/2017,4/18/2017,NA,0.91,0.75,,,,,,,,
4/6/2017,Thursday,25,50,50,4/6/2017,4/19/2017,NA,0.91,0.75,,,,,,,,
4/7/2017,Friday,25,50,50,4/7/2017,4/20/2017,NA,0.91,0.75,,,,,,,,
4/10/2017,Monday,25,50,50,4/10/2017,4/21/2017,NA,0.91,0.75,,,,,,,,
4/11/2017,Tuesday,25,50,50,4/11/2017,4/24/2017,NA,0.91,0.75,,,,,,,,
4/12/2017,Wednesday,25,50,50,4/12/2017,4/25/2017,NA,0.91,0.75,,,,,,,,
4/13/2017,Thursday,25,50,50,4/13/2017,4/26/2017,NA,0.91,0.75,,,,,,,,
4/14/2017,Friday,25,50,50,4/14/2017,4/27/2017,NA,0.91,0.75,,,,,,,,
4/17/2017,Monday,25,50,50,4/17/2017,4/28/2017,NA,0.83,0.75,,,,,,,,
4/18/2017,Tuesday,25,50,50,4/18/2017,5/1/2017,NA,0.91,0.75,,,,,,,,
4/19/2017,Wednesday,25,50,50,4/19/2017,5/2/2017,NA,0.91,0.75,,,,,,,,
4/20/2017,Thursday,25,50,50,4/20/2017,5/3/2017,NA,0.91,0.75,,,,,,,,
4/21/2017,Friday,25,50,50,4/21/2017,5/4/2017,NA,0.91,0.75,,,,,,,,
4/24/2017,Monday,25,50,50,4/24/2017,5/5/2017,NA,0.91,0.75,,,,,,,,
4/25/2017,Tuesday,25,50,50,4/25/2017,5/8/2017,NA,0.91,0.75,,,,,,,,
4/26/2017,Wednesday,25,50,50,4/26/2017,5/9/2017,NA,0.91,0.75,,,,,,,,
4/27/2017,Thursday,25,50,50,4/27/2017,5/10/2017,NA,0.91,0.75,,,,,,,,
4/28/2017,Friday,25,50,50,4/28/2017,5/11/2017,NA,0.91,0.75,,,,,,,,
5/1/2017,Monday,25,50,50,5/1/2017,5/12/2017,NA,0.91,0.75,,,,,,,,
5/2/2017,Tuesday,25,50,50,5/2/2017,5/15/2017,NA,0.91,0.75,,,,,,,,
5/3/2017,Wednesday,25,50,50,5/3/2017,5/16/2017,NA,0.91,0.75,,,,,,,,
5/4/2017,Thursday,25,50,50,5/4/2017,5/17/2017,NA,0.91,0.75,,,,,,,,
5/5/2017,Friday,25,50,50,5/5/2017,5/18/2017,NA,0.91,0.75,,,,,,,,
5/8/2017,Monday,25,50,50,5/8/2017,5/19/2017,NA,0.91,0.75,,,,,,,,
5/9/2017,Tuesday,25,50,50,5/9/2017,5/22/2017,NA,0.91,0.75,,,,,,,,
5/10/2017,Wednesday,25,50,50,5/10/2017,5/23/2017,NA,0.91,0.75,,,,,,,,
5/11/2017,Thursday,25,50,50,5/11/2017,5/24/2017,NA,0.91,0.75,,,,,,,,
5/12/2017,Friday,25,50,50,5/12/2017,5/25/2017,NA,0.91,0.75,,,,,,,,
5/15/2017,Monday,25,50,50,5/15/2017,5/26/2017,NA,0.91,0.75,,,,,,,,
5/16/2017,Tuesday,25,50,50,5/16/2017,5/30/2017,NA,0.91,0.75,,,,,,,,
5/17/2017,Wednesday,25,50,50,5/17/2017,5/31/2017,NA,0.83,0.75,,,,,,,,
5/18/2017,Thursday,25,50,50,5/18/2017,6/1/2017,NA,0.91,0.75,,,,,,,,
5/19/2017,Friday,25,50,50,5/19/2017,6/2/2017,NA,0.91,0.75,,,,,,,,
5/22/2017,Monday,25,50,50,5/22/2017,6/5/2017,NA,0.91,0.75,,,,,,,,
5/23/2017,Tuesday,25,50,50,5/23/2017,6/6/2017,NA,0.91,0.75,,,,,,,,
5/24/2017,Wednesday,25,50,50,5/24/2017,6/7/2017,NA,0.91,0.75,,,,,,,,
5/25/2017,Thursday,25,50,50,5/25/2017,6/8/2017,NA,0.91,0.75,,,,,,,,
5/26/2017,Friday,25,50,50,5/26/2017,6/9/2017,NA,0.91,0.75,,,,,,,,
5/29/2017,Monday,25,50,50,5/29/2017,6/12/2017,NA,0.91,0.75,,,,,,,,
5/30/2017,Tuesday,25,50,50,5/30/2017,6/13/2017,NA,0.91,0.75,,,,,,,,
5/31/2017,Wednesday,25,50,50,5/31/2017,6/14/2017,NA,0.91,0.75,,,,,,,,
6/1/2017,Thursday,25,50,50,6/1/2017,6/15/2017,NA,1.16,1,,,,,,,,
6/2/2017,Friday,25,50,50,6/2/2017,6/16/2017,NA,1.16,1,,,,,,,,
6/5/2017,Monday,25,50,50,6/5/2017,6/19/2017,NA,1.16,1,,,,,,,,
6/6/2017,Tuesday,25,50,50,6/6/2017,6/20/2017,NA,1.16,1,,,,,,,,
6/7/2017,Wednesday,25,50,50,6/7/2017,6/21/2017,NA,1.16,1,,,,,,,,
6/8/2017,Thursday,25,50,50,6/8/2017,6/22/2017,NA,1.16,1,,,,,,,,
6/9/2017,Friday,25,50,50,6/9/2017,6/23/2017,NA,1.16,1,,,,,,,,
6/12/2017,Monday,25,50,50,6/12/2017,6/26/2017,NA,1.16,1,,,,,,,,
6/13/2017,Tuesday,25,50,50,6/13/2017,6/27/2017,NA,1.16,1,,,,,,,,
6/14/2017,Wednesday,25,50,50,6/14/2017,6/28/2017,NA,1.16,1,,,,,,,,
6/15/2017,Thursday,25,50,50,6/15/2017,6/29/2017,NA,1.16,1,,,,,,,,
6/16/2017,Friday,25,50,50,6/16/2017,6/30/2017,NA,1.06,1,,,,,,,,
6/19/2017,Monday,25,50,50,6/19/2017,7/3/2017,NA,1.16,1,,,,,,,,
6/20/2017,Tuesday,25,50,50,6/20/2017,7/5/2017,NA,1.16,1,,,,,,,,
6/21/2017,Wednesday,25,50,50,6/21/2017,7/6/2017,NA,1.16,1,,,,,,,,
6/22/2017,Thursday,25,50,50,6/22/2017,7/7/2017,NA,1.16,1,,,,,,,,
6/23/2017,Friday,25,50,50,6/23/2017,7/10/2017,NA,1.16,1,,,,,,,,
6/26/2017,Monday,25,50,50,6/26/2017,7/11/2017,NA,1.16,1,,,,,,,,
6/27/2017,Tuesday,25,50,50,6/27/2017,7/12/2017,NA,1.16,1,,,,,,,,
6/28/2017,Wednesday,25,50,50,6/28/2017,7/13/2017,NA,1.16,1,,,,,,,,
6/29/2017,Thursday,25,50,50,6/29/2017,7/14/2017,NA,1.16,1,,,,,,,,
6/30/2017,Friday,25,50,50,6/30/2017,7/17/2017,NA,1.16,1,,,,,,,,
7/3/2017,Monday,25,50,50,7/3/2017,7/18/2017,NA,1.16,1,,,,,,,,
7/4/2017,Tuesday,25,50,50,7/4/2017,7/19/2017,NA,1.16,1,,,,,,,,
7/5/2017,Wednesday,25,50,50,7/5/2017,7/20/2017,NA,1.16,1,,,,,,,,
7/6/2017,Thursday,25,50,50,7/6/2017,7/21/2017,NA,1.16,1,,,,,,,,
7/7/2017,Friday,25,50,50,7/7/2017,7/24/2017,NA,1.16,1,,,,,,,,
7/10/2017,Monday,25,50,50,7/10/2017,7/25/2017,NA,1.16,1,,,,,,,,
7/11/2017,Tuesday,25,50,50,7/11/2017,7/26/2017,NA,1.16,1,,,,,,,,
7/12/2017,Wednesday,25,50,50,7/12/2017,7/27/2017,NA,1.16,1,,,,,,,,
7/13/2017,Thursday,25,50,50,7/13/2017,7/28/2017,NA,1.16,1,,,,,,,,
7/14/2017,Friday,25,50,50,7/14/2017,7/31/2017,NA,1.07,1,,,,,,,,
7/17/2017,Monday,25,50,50,7/17/2017,8/1/2017,NA,1.16,1,,,,,,,,
7/18/2017,Tuesday,25,50,50,7/18/2017,8/2/2017,NA,1.16,1,,,,,,,,
7/19/2017,Wednesday,25,50,50,7/19/2017,8/3/2017,NA,1.16,1,,,,,,,,
7/20/2017,Thursday,25,50,50,7/20/2017,8/4/2017,NA,1.16,1,,,,,,,,
7/21/2017,Friday,25,50,50,7/21/2017,8/7/2017,NA,1.16,1,,,,,,,,
7/24/2017,Monday,25,50,50,7/24/2017,8/8/2017,NA,1.16,1,,,,,,,,
7/25/2017,Tuesday,25,50,50,7/25/2017,8/9/2017,NA,1.16,1,,,,,,,,
7/26/2017,Wednesday,25,50,50,7/26/2017,8/10/2017,NA,1.16,1,,,,,,,,
7/27/2017,Thursday,25,50,50,7/27/2017,8/11/2017,NA,1.16,1,,,,,,,,
7/28/2017,Friday,25,50,50,7/28/2017,8/14/2017,NA,1.16,1,,,,,,,,
7/31/2017,Monday,25,50,50,7/31/2017,8/15/2017,NA,1.16,1,,,,,,,,
8/1/2017,Tuesday,25,50,50,8/1/2017,8/16/2017,NA,1.16,1,,,,,,,,
8/2/2017,Wednesday,25,50,50,8/2/2017,8/17/2017,NA,1.16,1,,,,,,,,
8/3/2017,Thursday,25,50,50,8/3/2017,8/18/2017,NA,1.16,1,,,,,,,,
8/4/2017,Friday,25,50,50,8/4/2017,8/21/2017,NA,1.16,1,,,,,,,,
8/7/2017,Monday,25,50,50,8/7/2017,8/22/2017,NA,1.16,1,,,,,,,,
8/8/2017,Tuesday,25,50,50,8/8/2017,8/23/2017,NA,1.16,1,,,,,,,,
8/9/2017,Wednesday,25,50,50,8/9/2017,8/24/2017,NA,1.16,1,,,,,,,,
8/10/2017,Thursday,25,50,50,8/10/2017,8/25/2017,NA,1.16,1,,,,,,,,
8/11/2017,Friday,25,50,50,8/11/2017,8/28/2017,NA,1.16,1,,,,,,,,
8/14/2017,Monday,25,50,50,8/14/2017,8/29/2017,NA,1.16,1,,,,,,,,
8/15/2017,Tuesday,25,50,50,8/15/2017,8/30/2017,NA,1.16,1,,,,,,,,
8/16/2017,Wednesday,25,50,50,8/16/2017,8/31/2017,NA,1.07,1,,,,,,,,
8/17/2017,Thursday,25,50,50,8/17/2017,9/1/2017,NA,1.16,1,,,,,,,,
8/18/2017,Friday,25,50,50,8/18/2017,9/5/2017,NA,1.16,1,,,,,,,,
8/21/2017,Monday,25,50,50,8/21/2017,9/6/2017,NA,1.16,1,,,,,,,,
8/22/2017,Tuesday,25,50,50,8/22/2017,9/7/2017,NA,1.16,1,,,,,,,,
8/23/2017,Wednesday,25,50,50,8/23/2017,9/8/2017,NA,1.16,1,,,,,,,,
8/24/2017,Thursday,25,50,50,8/24/2017,9/11/2017,NA,1.16,1,,,,,,,,
8/25/2017,Friday,25,50,50,8/25/2017,9/12/2017,NA,1.16,1,,,,,,,,
8/28/2017,Monday,25,50,50,8/28/2017,9/13/2017,NA,1.16,1,,,,,,,,
8/29/2017,Tuesday,25,50,50,8/29/2017,9/14/2017,NA,1.16,1,,,,,,,,
8/30/2017,Wednesday,25,50,50,8/30/2017,9/15/2017,NA,1.16,1,,,,,,,,
8/31/2017,Thursday,25,50,50,8/31/2017,9/18/2017,NA,1.16,1,,,,,,,,
9/1/2017,Friday,25,50,50,9/1/2017,9/19/2017,NA,1.16,1,,,,,,,,
9/4/2017,Monday,25,50,50,9/4/2017,9/20/2017,NA,1.16,1,,,,,,,,
9/5/2017,Tuesday,25,50,50,9/5/2017,9/21/2017,NA,1.16,1,,,,,,,,
9/6/2017,Wednesday,25,50,50,9/6/2017,9/22/2017,NA,1.16,1,,,,,,,,
9/7/2017,Thursday,25,50,50,9/7/2017,9/25/2017,NA,1.16,1,,,,,,,,
9/8/2017,Friday,25,50,50,9/8/2017,9/26/2017,NA,1.16,1,,,,,,,,
9/11/2017,Monday,25,50,50,9/11/2017,9/27/2017,NA,1.16,1,,,,,,,,
9/12/2017,Tuesday,25,50,50,9/12/2017,9/28/2017,NA,1.16,1,,,,,,,,
9/13/2017,Wednesday,25,50,50,9/13/2017,9/29/2017,NA,1.06,1,,,,,,,,
9/14/2017,Thursday,25,50,50,9/14/2017,10/2/2017,NA,1.16,1,,,,,,,,
9/15/2017,Friday,25,50,50,9/15/2017,10/3/2017,NA,1.16,1,,,,,,,,
9/18/2017,Monday,25,50,50,9/18/2017,10/4/2017,NA,1.16,1,,,,,,,,
9/19/2017,Tuesday,25,50,50,9/19/2017,10/5/2017,NA,1.16,1,,,,,,,,
9/20/2017,Wednesday,25,50,50,9/20/2017,10/6/2017,NA,1.16,1,,,,,,,,
9/21/2017,Thursday,25,50,50,9/21/2017,10/10/2017,NA,1.16,1,,,,,,,,
9/22/2017,Friday,25,50,50,9/22/2017,10/11/2017,NA,1.16,1,,,,,,,,
9/25/2017,Monday,25,50,50,9/25/2017,10/12/2017,NA,1.16,1,,,,,,,,
9/26/2017,Tuesday,25,50,50,9/26/2017,10/13/2017,NA,1.16,1,,,,,,,,
9/27/2017,Wednesday,25,50,50,9/27/2017,10/16/2017,NA,1.16,1,,,,,,,,
9/28/2017,Thursday,25,50,50,9/28/2017,10/17/2017,NA,1.16,1,,,,,,,,
9/29/2017,Friday,25,50,50,9/29/2017,10/18/2017,NA,1.16,1,,,,,,,,
10/2/2017,Monday,25,50,50,10/2/2017,10/19/2017,NA,1.16,1,,,,,,,,
10/3/2017,Tuesday,25,50,50,10/3/2017,10/20/2017,NA,1.16,1,,,,,,,,
10/4/2017,Wednesday,25,50,50,10/4/2017,10/23/2017,NA,1.16,1,,,,,,,,
10/5/2017,Thursday,25,50,50,10/5/2017,10/24/2017,NA,1.16,1,,,,,,,,
10/6/2017,Friday,25,50,50,10/6/2017,10/25/2017,NA,1.16,1,,,,,,,,
10/9/2017,Monday,25,50,50,10/9/2017,10/26/2017,NA,1.16,1,,,,,,,,
10/10/2017,Tuesday,25,50,50,10/10/2017,10/27/2017,NA,1.16,1,,,,,,,,
10/11/2017,Wednesday,25,50,50,10/11/2017,10/30/2017,NA,1.16,1,,,,,,,,
10/12/2017,Thursday,25,50,50,10/12/2017,10/31/2017,NA,1.07,1,,,,,,,,
10/13/2017,Friday,25,50,50,10/13/2017,11/1/2017,NA,1.16,1,,,,,,,,
10/16/2017,Monday,25,50,50,10/16/2017,11/2/2017,NA,1.16,1,,,,,,,,
10/17/2017,Tuesday,25,50,50,10/17/2017,11/3/2017,NA,1.16,1,,,,,,,,
10/18/2017,Wednesday,25,50,50,10/18/2017,11/6/2017,NA,1.16,1,,,,,,,,
10/19/2017,Thursday,25,50,50,10/19/2017,11/7/2017,NA,1.16,1,,,,,,,,
10/20/2017,Friday,25,50,50,10/20/2017,11/8/2017,NA,1.16,1,,,,,,,,
10/23/2017,Monday,25,50,50,10/23/2017,11/9/2017,NA,1.16,1,,,,,,,,
10/24/2017,Tuesday,25,50,50,10/24/2017,11/10/2017,NA,1.16,1,,,,,,,,
10/25/2017,Wednesday,25,50,50,10/25/2017,11/13/2017,NA,1.16,1,,,,,,,,
10/26/2017,Thursday,25,50,50,10/26/2017,11/14/2017,NA,1.16,1,,,,,,,,
10/27/2017,Friday,25,50,50,10/27/2017,11/15/2017,NA,1.16,1,,,,,,,,
10/30/2017,Monday,25,50,50,10/30/2017,11/16/2017,NA,1.16,1,,,,,,,,
10/31/2017,Tuesday,25,50,50,10/31/2017,11/17/2017,NA,1.16,1,,,,,,,,
11/1/2017,Wednesday,25,50,50,11/1/2017,11/20/2017,NA,1.16,1,,,,,,,,
11/2/2017,Thursday,25,50,50,11/2/2017,11/21/2017,NA,1.16,1,,,,,,,,
11/3/2017,Friday,25,50,50,11/3/2017,11/22/2017,NA,1.16,1,,,,,,,,
11/6/2017,Monday,25,50,50,11/6/2017,11/24/2017,NA,1.16,1,,,,,,,,
11/7/2017,Tuesday,25,50,50,11/7/2017,11/27/2017,NA,1.16,1,,,,,,,,
11/8/2017,Wednesday,25,50,50,11/8/2017,11/28/2017,NA,1.16,1,,,,,,,,
11/9/2017,Thursday,25,50,50,11/9/2017,11/29/2017,NA,1.16,1,,,,,,,,
11/10/2017,Friday,25,50,50,11/10/2017,11/30/2017,NA,1.07,1,,,,,,,,
11/13/2017,Monday,25,50,50,11/13/2017,12/1/2017,NA,1.16,1,,,,,,,,
11/14/2017,Tuesday,25,50,50,11/14/2017,12/4/2017,NA,1.16,1,,,,,,,,
11/15/2017,Wednesday,25,50,50,11/15/2017,12/5/2017,NA,1.16,1,,,,,,,,
11/16/2017,Thursday,25,50,50,11/16/2017,12/6/2017,NA,1.16,1,,,,,,,,
11/17/2017,Friday,25,50,50,11/17/2017,12/7/2017,NA,1.16,1,,,,,,,,
11/20/2017,Monday,25,50,50,11/20/2017,12/8/2017,NA,1.16,1,,,,,,,,
11/21/2017,Tuesday,25,50,50,11/21/2017,12/11/2017,NA,1.16,1,,,,,,,,
11/22/2017,Wednesday,25,50,50,11/22/2017,12/12/2017,NA,1.17,1,,,,,,,,
11/23/2017,Thursday,25,50,50,11/23/2017,12/13/2017,NA,1.17,1,,,,,,,,
11/24/2017,Friday,25,50,50,11/24/2017,12/14/2017,NA,1.41,1.25,,,,,,,,
11/27/2017,Monday,25,50,50,11/27/2017,12/15/2017,NA,1.41,1.25,,,,,,,,
11/28/2017,Tuesday,25,50,50,11/28/2017,12/18/2017,NA,1.42,1.25,,,,,,,,
11/29/2017,Wednesday,25,50,50,11/29/2017,12/19/2017,NA,1.42,1.25,,,,,,,,
11/30/2017,Thursday,25,50,50,11/30/2017,12/20/2017,NA,1.42,1.25,,,,,,,,
12/1/2017,Friday,25,50,50,12/1/2017,12/21/2017,NA,1.42,1.25,,,,,,,,
12/4/2017,Monday,25,50,50,12/4/2017,12/22/2017,NA,1.42,1.25,,,,,,,,
12/5/2017,Tuesday,25,50,50,12/5/2017,12/26/2017,NA,1.42,1.25,,,,,,,,
12/6/2017,Wednesday,25,50,50,12/6/2017,12/27/2017,NA,1.42,1.25,,,,,,,,
12/7/2017,Thursday,25,50,50,12/7/2017,12/28/2017,NA,1.42,1.25,,,,,,,,
12/8/2017,Friday,25,50,50,12/8/2017,12/29/2017,NA,1.33,1.25,,,,,,,,
12/11/2017,Monday,25,50,50,12/11/2017,1/2/2018,NA,1.42,1.25,,,,,,,,
12/12/2017,Tuesday,25,50,50,12/12/2017,1/3/2018,NA,1.42,1.25,,,,,,,,
12/13/2017,Wednesday,25,50,50,12/13/2017,1/4/2018,NA,1.42,1.25,,,,,,,,
12/14/2017,Thursday,25,50,50,12/14/2017,1/5/2018,NA,1.42,1.25,,,,,,,,
12/15/2017,Friday,25,50,50,12/15/2017,1/8/2018,NA,1.42,1.25,,,,,,,,
12/18/2017,Monday,25,50,50,12/18/2017,1/9/2018,NA,1.42,1.25,,,,,,,,
12/19/2017,Tuesday,25,50,50,12/19/2017,1/10/2018,NA,1.42,1.25,,,,,,,,
12/20/2017,Wednesday,25,50,50,12/20/2017,1/11/2018,NA,1.42,1.25,,,,,,,,
12/21/2017,Thursday,25,50,50,12/21/2017,1/12/2018,NA,1.42,1.25,,,,,,,,
12/22/2017,Friday,25,50,50,12/22/2017,1/16/2018,NA,1.42,1.25,,,,,,,,
12/25/2017,Monday,25,50,50,12/25/2017,1/17/2018,NA,1.42,1.25,,,,,,,,
12/26/2017,Tuesday,25,50,50,12/26/2017,1/18/2018,NA,1.42,1.25,,,,,,,,
12/27/2017,Wednesday,25,50,50,12/27/2017,1/19/2018,NA,1.42,1.25,,,,,,,,
12/28/2017,Thursday,25,50,50,12/28/2017,1/22/2018,NA,1.42,1.25,,,,,,,,
12/29/2017,Friday,25,50,50,12/29/2017,1/23/2018,NA,1.42,1.25,,,,,,,,
1/1/2018,Monday,25,50,50,1/1/2018,1/24/2018,NA,1.42,1.25,,,,,,,,
1/2/2018,Tuesday,25,50,50,1/2/2018,1/25/2018,NA,1.42,1.25,,,,,,,,
1/3/2018,Wednesday,25,50,50,1/3/2018,1/26/2018,NA,1.42,1.25,,,,,,,,
1/4/2018,Thursday,25,50,50,1/4/2018,1/29/2018,NA,1.42,1.25,,,,,,,,
1/5/2018,Friday,25,50,50,1/5/2018,1/30/2018,NA,1.42,1.25,,,,,,,,
1/8/2018,Monday,25,50,50,1/8/2018,1/31/2018,NA,1.34,1.25,,,,,,,,
1/9/2018,Tuesday,25,50,50,1/9/2018,2/1/2018,NA,1.42,1.25,,,,,,,,
1/10/2018,Wednesday,25,50,50,1/10/2018,2/2/2018,NA,1.42,1.25,,,,,,,,
1/11/2018,Thursday,25,50,50,1/11/2018,2/5/2018,NA,1.42,1.25,,,,,,,,
