Date,DFEDTARL,DFEDTARU,IORR,Dater,SOFR,EFFR,RRPONTSYAWARD
2/10/2023,4.5,4.75,4.65,,,,
2/11/2023,4.5,4.75,4.65,,,,
2/12/2023,4.5,4.75,4.65,,,,
2/13/2023,4.5,4.75,4.65,,,,
2/14/2023,4.5,4.75,4.65,,,,
2/15/2023,4.5,4.75,4.65,,,,
2/16/2023,4.5,4.75,4.65,,,,
2/17/2023,4.5,4.75,4.65,,,,
2/18/2023,4.5,4.75,4.65,,,,
2/19/2023,4.5,4.75,4.65,,,,
2/20/2023,4.5,4.75,4.65,,,,
2/21/2023,4.5,4.75,4.65,,,,
2/22/2023,4.5,4.75,4.65,,,,
2/23/2023,4.5,4.75,4.65,,,,
2/24/2023,4.5,4.75,4.65,,,,
2/25/2023,4.5,4.75,4.65,,,,
2/26/2023,4.5,4.75,4.65,,,,
2/27/2023,4.5,4.75,4.65,,,,
2/28/2023,4.5,4.75,4.65,,,,
3/1/2023,4.5,4.75,4.65,,,,
3/2/2023,4.5,4.75,4.65,,,,
3/3/2023,4.5,4.75,4.65,,,,
3/4/2023,4.5,4.75,4.65,,,,
3/5/2023,4.5,4.75,4.65,,,,
3/6/2023,4.5,4.75,4.65,,,,
3/7/2023,4.5,4.75,4.65,,,,
3/8/2023,4.5,4.75,4.65,,,,
3/9/2023,4.5,4.75,4.65,,,,
3/10/2023,4.5,4.75,4.65,,,,
3/11/2023,4.5,4.75,4.65,,,,
3/12/2023,4.5,4.75,4.65,,,,
3/13/2023,4.5,4.75,4.65,,,,
3/14/2023,4.5,4.75,4.65,,,,
3/15/2023,4.5,4.75,4.65,,,,
3/16/2023,4.5,4.75,4.65,,,,
3/17/2023,4.5,4.75,4.65,,,,
3/18/2023,4.5,4.75,4.65,,,,
3/19/2023,4.5,4.75,4.65,,,,
3/20/2023,4.5,4.75,4.65,,,,
3/21/2023,4.5,4.75,4.65,,,,
3/22/2023,4.5,4.75,4.65,,,,
3/23/2023,4.75,5,4.9,,,,
3/24/2023,4.75,5,4.9,,,,
3/25/2023,4.75,5,4.9,,,,
3/26/2023,4.75,5,4.9,,,,
3/27/2023,4.75,5,4.9,,,,
3/28/2023,4.75,5,4.9,,,,
3/29/2023,4.75,5,4.9,,,,
3/30/2023,4.75,5,4.9,,,,
3/31/2023,4.75,5,4.9,,,,
4/1/2023,4.75,5,4.9,,,,
4/2/2023,4.75,5,4.9,,,,
4/3/2023,4.75,5,4.9,,,,
4/4/2023,4.75,5,4.9,,,,
4/5/2023,4.75,5,4.9,,,,
4/6/2023,4.75,5,4.9,,,,
4/7/2023,4.75,5,4.9,,,,
4/8/2023,4.75,5,4.9,,,,
4/9/2023,4.75,5,4.9,,,,
4/10/2023,4.75,5,4.9,,,,
4/11/2023,4.75,5,4.9,,,,
4/12/2023,4.75,5,4.9,,,,
4/13/2023,4.75,5,4.9,,,,
4/14/2023,4.75,5,4.9,,,,
4/15/2023,4.75,5,4.9,,,,
4/16/2023,4.75,5,4.9,,,,
4/17/2023,4.75,5,4.9,,,,
4/18/2023,4.75,5,4.9,,,,
4/19/2023,4.75,5,4.9,,,,
4/20/2023,4.75,5,4.9,,,,
4/21/2023,4.75,5,4.9,,,,
4/22/2023,4.75,5,4.9,,,,
4/23/2023,4.75,5,4.9,,,,
4/24/2023,4.75,5,4.9,,,,
4/25/2023,4.75,5,4.9,,,,
4/26/2023,4.75,5,4.9,,,,
4/27/2023,4.75,5,4.9,,,,
4/28/2023,4.75,5,4.9,,,,
4/29/2023,4.75,5,4.9,,,,
4/30/2023,4.75,5,4.9,,,,
5/1/2023,4.75,5,4.9,,,,
5/2/2023,4.75,5,4.9,,,,
5/3/2023,4.75,5,4.9,,,,
5/4/2023,5,5.25,5.15,,,,
5/5/2023,5,5.25,5.15,,,,
5/6/2023,5,5.25,5.15,,,,
5/7/2023,5,5.25,5.15,,,,
5/8/2023,5,5.25,5.15,,,,
5/9/2023,5,5.25,5.15,,,,
5/10/2023,5,5.25,5.15,,,,
5/11/2023,5,5.25,5.15,,,,
5/12/2023,5,5.25,5.15,,,,
5/13/2023,5,5.25,5.15,,,,
5/14/2023,5,5.25,5.15,,,,
5/15/2023,5,5.25,5.15,,,,
5/16/2023,5,5.25,5.15,,,,
5/17/2023,5,5.25,5.15,,,,
5/18/2023,5,5.25,5.15,,,,
5/19/2023,5,5.25,5.15,,,,
5/20/2023,5,5.25,5.15,,,,
5/21/2023,5,5.25,5.15,,,,
5/22/2023,5,5.25,5.15,,,,
5/23/2023,5,5.25,5.15,,,,
5/24/2023,5,5.25,5.15,,,,
5/25/2023,5,5.25,5.15,,,,
5/26/2023,5,5.25,5.15,,,,
5/27/2023,5,5.25,5.15,,,,
5/28/2023,5,5.25,5.15,,,,
5/29/2023,5,5.25,5.15,,,,
5/30/2023,5,5.25,5.15,,,,
5/31/2023,5,5.25,5.15,,,,
6/1/2023,5,5.25,5.15,,,,
6/2/2023,5,5.25,5.15,,,,
6/3/2023,5,5.25,5.15,,,,
6/4/2023,5,5.25,5.15,,,,
6/5/2023,5,5.25,5.15,,,,
6/6/2023,5,5.25,5.15,,,,
6/7/2023,5,5.25,5.15,,,,
6/8/2023,5,5.25,5.15,,,,
6/9/2023,5,5.25,5.15,,,,
6/10/2023,5,5.25,5.15,,,,
6/11/2023,5,5.25,5.15,,,,
6/12/2023,5,5.25,5.15,,,,
6/13/2023,5,5.25,5.15,,,,
6/14/2023,5,5.25,5.15,,,,
6/15/2023,5,5.25,5.15,,,,
6/16/2023,5,5.25,5.15,,,,
6/17/2023,5,5.25,5.15,,,,
6/18/2023,5,5.25,5.15,,,,
6/19/2023,5,5.25,5.15,,,,
6/20/2023,5,5.25,5.15,,,,
6/21/2023,5,5.25,5.15,,,,
6/22/2023,5,5.25,5.15,,,,
6/23/2023,5,5.25,5.15,,,,
6/24/2023,5,5.25,5.15,,,,
6/25/2023,5,5.25,5.15,,,,
6/26/2023,5,5.25,5.15,,,,
6/27/2023,5,5.25,5.15,,,,
6/28/2023,5,5.25,5.15,,,,
6/29/2023,5,5.25,5.15,,,,
6/30/2023,5,5.25,5.15,,,,
7/1/2023,5,5.25,5.15,,,,
7/2/2023,5,5.25,5.15,,,,
7/3/2023,5,5.25,5.15,,,,
7/4/2023,5,5.25,5.15,,,,
7/5/2023,5,5.25,5.15,,,,
7/6/2023,5,5.25,5.15,,,,
7/7/2023,5,5.25,5.15,,,,
7/8/2023,5,5.25,5.15,,,,
7/9/2023,5,5.25,5.15,,,,
7/10/2023,5,5.25,5.15,,,,
7/11/2023,5,5.25,5.15,,,,
7/12/2023,5,5.25,5.15,,,,
7/13/2023,5,5.25,5.15,,,,
7/14/2023,5,5.25,5.15,,,,
7/15/2023,5,5.25,5.15,,,,
7/16/2023,5,5.25,5.15,,,,
7/17/2023,5,5.25,5.15,,,,
7/18/2023,5,5.25,5.15,,,,
7/19/2023,5,5.25,5.15,,,,
7/20/2023,5,5.25,5.15,,,,
7/21/2023,5,5.25,5.15,,,,
7/22/2023,5,5.25,5.15,,,,
7/23/2023,5,5.25,5.15,,,,
7/24/2023,5,5.25,5.15,,,,
7/25/2023,5,5.25,5.15,,,,
7/26/2023,5,5.25,5.15,,,,
7/27/2023,5.25,5.5,5.4,,,,
7/28/2023,5.25,5.5,5.4,,,,
7/29/2023,5.25,5.5,5.4,,,,
7/30/2023,5.25,5.5,5.4,,,,
7/31/2023,5.25,5.5,5.4,,,,
8/1/2023,5.25,5.5,5.4,,,,
8/2/2023,5.25,5.5,5.4,,,,
8/3/2023,5.25,5.5,5.4,,,,
8/4/2023,5.25,5.5,5.4,,,,
8/5/2023,5.25,5.5,5.4,,,,
8/6/2023,5.25,5.5,5.4,,,,
8/7/2023,5.25,5.5,5.4,,,,
8/8/2023,5.25,5.5,5.4,,,,
8/9/2023,5.25,5.5,5.4,,,,
8/10/2023,5.25,5.5,5.4,,,,
8/11/2023,5.25,5.5,5.4,,,,
8/12/2023,5.25,5.5,5.4,,,,
8/13/2023,5.25,5.5,5.4,,,,
8/14/2023,5.25,5.5,5.4,,,,
8/15/2023,5.25,5.5,5.4,,,,
8/16/2023,5.25,5.5,5.4,,,,
8/17/2023,5.25,5.5,5.4,,,,
8/18/2023,5.25,5.5,5.4,,,,
8/19/2023,5.25,5.5,5.4,,,,
8/20/2023,5.25,5.5,5.4,,,,
8/21/2023,5.25,5.5,5.4,,,,
8/22/2023,5.25,5.5,5.4,,,,
8/23/2023,5.25,5.5,5.4,,,,
8/24/2023,5.25,5.5,5.4,,,,
8/25/2023,5.25,5.5,5.4,,,,
8/26/2023,5.25,5.5,5.4,,,,
8/27/2023,5.25,5.5,5.4,,,,
8/28/2023,5.25,5.5,5.4,,,,
8/29/2023,5.25,5.5,5.4,,,,
8/30/2023,5.25,5.5,5.4,,,,
8/31/2023,5.25,5.5,5.4,,,,
9/1/2023,5.25,5.5,5.4,,,,
9/2/2023,5.25,5.5,5.4,,,,
9/3/2023,5.25,5.5,5.4,,,,
9/4/2023,5.25,5.5,5.4,,,,
9/5/2023,5.25,5.5,5.4,,,,
9/6/2023,5.25,5.5,5.4,,,,
9/7/2023,5.25,5.5,5.4,,,,
9/8/2023,5.25,5.5,5.4,,,,
9/9/2023,5.25,5.5,5.4,,,,
9/10/2023,5.25,5.5,5.4,,,,
9/11/2023,5.25,5.5,5.4,,,,
9/12/2023,5.25,5.5,5.4,,,,
9/13/2023,5.25,5.5,5.4,,,,
9/14/2023,5.25,5.5,5.4,,,,
9/15/2023,5.25,5.5,5.4,,,,
9/16/2023,5.25,5.5,5.4,,,,
9/17/2023,5.25,5.5,5.4,,,,
9/18/2023,5.25,5.5,5.4,,,,
9/19/2023,5.25,5.5,5.4,,,,
9/20/2023,5.25,5.5,5.4,,,,
9/21/2023,5.25,5.5,5.4,,,,
9/22/2023,5.25,5.5,5.4,,,,
9/23/2023,5.25,5.5,5.4,,,,
9/24/2023,5.25,5.5,5.4,,,,
9/25/2023,5.25,5.5,5.4,,,,
9/26/2023,5.25,5.5,5.4,,,,
9/27/2023,5.25,5.5,5.4,,,,
9/28/2023,5.25,5.5,5.4,,,,
9/29/2023,5.25,5.5,5.4,,,,
9/30/2023,5.25,5.5,5.4,,,,
10/1/2023,5.25,5.5,5.4,,,,
10/2/2023,5.25,5.5,5.4,,,,
10/3/2023,5.25,5.5,5.4,,,,
10/4/2023,5.25,5.5,5.4,,,,
10/5/2023,5.25,5.5,5.4,,,,
10/6/2023,5.25,5.5,5.4,,,,
10/7/2023,5.25,5.5,5.4,,,,
10/8/2023,5.25,5.5,5.4,,,,
10/9/2023,5.25,5.5,5.4,,,,
10/10/2023,5.25,5.5,5.4,,,,
10/11/2023,5.25,5.5,5.4,,,,
10/12/2023,5.25,5.5,5.4,,,,
10/13/2023,5.25,5.5,5.4,,,,
10/14/2023,5.25,5.5,5.4,,,,
10/15/2023,5.25,5.5,5.4,,,,
10/16/2023,5.25,5.5,5.4,,,,
10/17/2023,5.25,5.5,5.4,,,,
10/18/2023,5.25,5.5,5.4,,,,
10/19/2023,5.25,5.5,5.4,,,,
10/20/2023,5.25,5.5,5.4,,,,
10/21/2023,5.25,5.5,5.4,,,,
10/22/2023,5.25,5.5,5.4,,,,
10/23/2023,5.25,5.5,5.4,,,,
10/24/2023,5.25,5.5,5.4,,,,
10/25/2023,5.25,5.5,5.4,,,,
10/26/2023,5.25,5.5,5.4,,,,
10/27/2023,5.25,5.5,5.4,,,,
10/28/2023,5.25,5.5,5.4,,,,
10/29/2023,5.25,5.5,5.4,,,,
10/30/2023,5.25,5.5,5.4,,,,
10/31/2023,5.25,5.5,5.4,,,,
11/1/2023,5.25,5.5,5.4,,,,
11/2/2023,5.25,5.5,5.4,,,,
11/3/2023,5.25,5.5,5.4,,,,
11/4/2023,5.25,5.5,5.4,,,,
11/5/2023,5.25,5.5,5.4,,,,
11/6/2023,5.25,5.5,5.4,,,,
11/7/2023,5.25,5.5,5.4,,,,
11/8/2023,5.25,5.5,5.4,,,,
11/9/2023,5.25,5.5,5.4,,,,
11/10/2023,5.25,5.5,5.4,,,,
11/11/2023,5.25,5.5,5.4,,,,
11/12/2023,5.25,5.5,5.4,,,,
11/13/2023,5.25,5.5,5.4,,,,
11/14/2023,5.25,5.5,5.4,,,,
11/15/2023,5.25,5.5,5.4,,,,
11/16/2023,5.25,5.5,5.4,,,,
11/17/2023,5.25,5.5,5.4,,,,
11/18/2023,5.25,5.5,5.4,,,,
11/19/2023,5.25,5.5,5.4,,,,
11/20/2023,5.25,5.5,5.4,,,,
11/21/2023,5.25,5.5,5.4,,,,
11/22/2023,5.25,5.5,5.4,,,,
11/23/2023,5.25,5.5,5.4,,,,
11/24/2023,5.25,5.5,5.4,,,,
11/25/2023,5.25,5.5,5.4,,,,
11/26/2023,5.25,5.5,5.4,,,,
11/27/2023,5.25,5.5,5.4,,,,
11/28/2023,5.25,5.5,5.4,,,,
11/29/2023,5.25,5.5,5.4,,,,
11/30/2023,5.25,5.5,5.4,,,,
12/1/2023,5.25,5.5,5.4,,,,
12/2/2023,5.25,5.5,5.4,,,,
12/3/2023,5.25,5.5,5.4,,,,
12/4/2023,5.25,5.5,5.4,,,,
12/5/2023,5.25,5.5,5.4,,,,
12/6/2023,5.25,5.5,5.4,,,,
12/7/2023,5.25,5.5,5.4,,,,
12/8/2023,5.25,5.5,5.4,,,,
12/9/2023,5.25,5.5,5.4,,,,
12/10/2023,5.25,5.5,5.4,,,,
12/11/2023,5.25,5.5,5.4,,,,
12/12/2023,5.25,5.5,5.4,,,,
12/13/2023,5.25,5.5,5.4,,,,
12/14/2023,5.25,5.5,5.4,,,,
12/15/2023,5.25,5.5,5.4,,,,
12/16/2023,5.25,5.5,5.4,,,,
12/17/2023,5.25,5.5,5.4,,,,
12/18/2023,5.25,5.5,5.4,,,,
12/19/2023,5.25,5.5,5.4,,,,
12/20/2023,5.25,5.5,5.4,,,,
12/21/2023,5.25,5.5,5.4,,,,
,,,5.4,,,,
